# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	21825	22448	-	GJIDJL_00018	nfeR	DNA-binding transcriptional regulator NfeR	BlastRules:WP_000018003, COG:COG1695, COG:K, GO:0003677, GO:0003700, GO:0005829, GO:0006974, GO:0045892, GO:0045893, RefSeq:WP_000018000.1, SO:0001217, UniParc:UPI00005EFE6E, UniRef:UniRef100_A0A066RFF4, UniRef:UniRef50_P64588, UniRef:UniRef90_P64588
contig_1	cds	22725	23489	+	GJIDJL_00019	nfeF	NADPH-dependent ferric chelate reductase	BlastRules:WP_001066494, COG:COG2375, COG:P, EC:1.16.1.9, GO:0005829, GO:0010106, GO:0015891, GO:0033212, GO:0033214, GO:0050660, GO:0052851, GO:0071289, GO:0071949, KEGG:K07229, RefSeq:WP_001065895.1, SO:0001217, UniParc:UPI00000D06AD, UniRef:UniRef100_C3STX8, UniRef:UniRef50_Q46871, UniRef:UniRef90_Q46871
contig_1	tRNA	23543	23618	-	GJIDJL_00020	trnI	tRNA-Ile2(cat)	SO:0000263
contig_1	cds	23743	24249	+	GJIDJL_00021	mug	G/U mismatch-specific DNA glycosylase	COG:COG3663, COG:L, EC:3.2.2.28, GO:0000700, GO:0003677, GO:0005737, GO:0006285, GO:0043739, RefSeq:WP_000228937.1, SO:0001217, UniParc:UPI000012F8E9, UniRef:UniRef100_P0A9H1, UniRef:UniRef50_P0A9H1, UniRef:UniRef90_P0A9H1
contig_1	cds	24327	26168	-	GJIDJL_00022	rpoD	RNA polymerase sigma factor RpoD	COG:COG0568, COG:K, GO:0000345, GO:0003677, GO:0003700, GO:0005829, GO:0006352, GO:0006355, GO:0009408, GO:0016987, GO:0045892, GO:1903865, GO:2000142, KEGG:K03086, RefSeq:WP_000437371.1, SO:0001217, UniParc:UPI000000E60D, UniRef:UniRef100_C3STY7, UniRef:UniRef50_P00579, UniRef:UniRef90_P00579
contig_1	cds	26363	28108	-	GJIDJL_00023	dnaG	DNA primase	EC:2.7.7.101, GO:0000428, GO:0003677, GO:0003896, GO:0005737, GO:0006268, GO:0006269, GO:0008270, GO:0030894, GO:0031297, GO:1990077, GO:1990156, KEGG:K02316, RefSeq:WP_000918827.1, SO:0001217, UniParc:UPI00001321D4, UniRef:UniRef100_P0ABS5, UniRef:UniRef50_P0ABS5, UniRef:UniRef90_P0ABS5
contig_1	cds	28219	28434	-	GJIDJL_00024	rpsU	30S ribosomal protein S21	COG:COG0828, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_001144069.1, SO:0001217, UniParc:UPI000005A4AC, UniRef:UniRef100_A8APV6, UniRef:UniRef50_A8APV6, UniRef:UniRef90_A8APV6
contig_1	cds	28671	29684	+	GJIDJL_00025	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	COG:COG0533, COG:J, EC:2.3.1.234, GO:0002949, GO:0005506, GO:0005737, GO:0061711, RefSeq:WP_001264365.1, SO:0001217, UniParc:UPI000000E60C, UniRef:UniRef100_A7ZRU6, UniRef:UniRef50_P05852, UniRef:UniRef90_P05852
contig_1	cds	29727	31190	-	GJIDJL_00026	ttdT	L-tartrate/succinate antiporter	BlastRules:WP_000804973, COG:COG0471, COG:G, GO:0005886, GO:0015297, KEGG:K11106, RefSeq:WP_000804912.1, SO:0001217, UniParc:UPI0001887C42, UniRef:UniRef100_A0A086TSP8, UniRef:UniRef50_P39414, UniRef:UniRef90_P39414
contig_1	cds	31239	31844	-	GJIDJL_00027	ttdB	L(+)-tartrate dehydratase subunit beta	COG:C, COG:COG1838, EC:4.2.1.32, GO:0008730, GO:0016836, KEGG:K03780, RefSeq:WP_000722962.1, SO:0001217, UniParc:UPI000188632F, UniRef:UniRef100_A0A086TSP7, UniRef:UniRef50_P0AC35, UniRef:UniRef90_P0AC35
contig_1	cds	31841	32752	-	GJIDJL_00028	ttdA	L(+)-tartrate dehydratase subunit alpha	COG:C, COG:COG1951, EC:4.2.1.32, GO:0008730, GO:0046872, GO:0051539, KEGG:K03779, RefSeq:WP_000986797.1, SO:0001217, UniParc:UPI000016818B, UniRef:UniRef100_P05847, UniRef:UniRef50_P05847, UniRef:UniRef90_P05847
contig_1	cds	32959	33891	+	GJIDJL_00029	ttdR	DNA-binding transcriptional activator TtdR	BlastRules:WP_000935206, GO:0001216, GO:0003700, GO:0006351, GO:0043565, GO:0045893, KEGG:K21742, RefSeq:WP_000935206.1, SO:0001217, UniParc:UPI000013B0C9, UniRef:UniRef100_P45463, UniRef:UniRef50_P45463, UniRef:UniRef90_P45463
contig_1	cds	33904	34521	-	GJIDJL_00030	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY	COG:COG0344, COG:I, EC:2.3.1.15, EC:2.3.1.275, GO:0004366, GO:0005886, GO:0006654, GO:0008374, GO:0008654, GO:0043772, KEGG:K08591, RefSeq:WP_001272796.1, SO:0001217, UniParc:UPI000013B0C3, UniRef:UniRef100_A7ZRU0, UniRef:UniRef50_P67161, UniRef:UniRef90_P59252
contig_1	cds	34626	34994	+	GJIDJL_00031	folB	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	COG:COG1539, COG:H, EC:4.1.2.25, EC:5.1.99.8, GO:0004150, GO:0005737, GO:0006760, GO:0016853, GO:0042802, GO:0046654, GO:0046656, RefSeq:WP_001325893.1, SO:0001217, UniParc:UPI0001887C41, UniRef:UniRef100_A0A0B1MLC8, UniRef:UniRef50_P0AC16, UniRef:UniRef90_P0AC16
contig_1	cds	35085	35906	+	GJIDJL_00032	bacA	undecaprenyl-diphosphate phosphatase	COG:COG1968, COG:I, EC:3.6.1.27, GO:0005886, GO:0008360, GO:0009252, GO:0016020, GO:0016311, GO:0046677, GO:0050380, GO:0071555, KEGG:K06153, RefSeq:WP_001305111.1, SO:0001217, UniParc:UPI000018FA3F, UniRef:UniRef100_A7ZRT8, UniRef:UniRef50_P60932, UniRef:UniRef90_P60932
contig_1	cds	36069	37307	-	GJIDJL_00033	cca	fused tRNA nucleotidyltransferase/2',3'-cyclic phosphodiesterase/2' nucleotidase/phosphatase Cca	BlastRules:WP_000708487, EC:2.7.7.72, EC:3.1.3.-, EC:3.1.4.-, GO:0000049, GO:0000287, GO:0001680, GO:0003723, GO:0004112, GO:0004810, GO:0005524, GO:0016791, GO:0042245, GO:0160016, RefSeq:WP_000708500.1, SO:0001217, UniParc:UPI00005EF0FC, UniRef:UniRef100_A7ZRT7, UniRef:UniRef50_P06961, UniRef:UniRef90_P06961
contig_1	cds	37371	37991	-	GJIDJL_00034	ygiM	TIGR04211 family SH3 domain-containing protein	COG:COG3103, COG:R, GO:0016020, RefSeq:WP_001125332.1, SO:0001217, UniParc:UPI00005EF0FD, UniRef:UniRef100_A0A066RFG9, UniRef:UniRef50_P0ADT8, UniRef:UniRef90_P0ADT8
contig_1	cds	38233	39534	+	GJIDJL_00035	ygiF	inorganic triphosphatase	BlastRules:WP_000046281, COG:COG3025, COG:P, EC:3.6.1.25, GO:0046872, GO:0050355, KEGG:K18446, RefSeq:WP_000046264.1, SO:0001217, UniParc:UPI00005F1AD1, UniRef:UniRef100_A0A066Q8Z5, UniRef:UniRef50_P30871, UniRef:UniRef90_P30871
contig_1	cds	39557	42397	+	GJIDJL_00036	glnE	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	COG:COG1391, COG:O, EC:2.7.7.42, EC:2.7.7.89, GO:0000287, GO:0000820, GO:0005524, GO:0005829, GO:0008882, GO:0047388, KEGG:K00982, RefSeq:WP_001315860.1, SO:0001217, UniParc:UPI0001887C40, UniRef:UniRef100_A0A066QA91, UniRef:UniRef50_P30870, UniRef:UniRef90_P30870
contig_1	cds	42445	43878	+	GJIDJL_00037	hldE	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	COG:COG2870, COG:M, EC:2.7.1.167, EC:2.7.7.70, GO:0005524, GO:0005829, GO:0005975, GO:0009058, GO:0009244, GO:0016773, GO:0016779, GO:0033785, GO:0033786, GO:0097171, KEGG:K03272, RefSeq:WP_000869178.1, SO:0001217, UniParc:UPI000003EB75, UniRef:UniRef100_P76658, UniRef:UniRef50_P76658, UniRef:UniRef90_P76658
contig_1	ncRNA	43923	44072	+	GJIDJL_00038	SIB_RNA	Short Intergenic Abundant RNA	RFAM:RF00113, SO:0000655
contig_1	sorf	43998	44057	-	GJIDJL_00039		Type I toxin-antitoxin system Ibs family toxin	RefSeq:WP_001387082.1, SO:0001217, UniParc:UPI0001F308DE, UniRef:UniRef100_A0A024LAN1, UniRef:UniRef50_A0A024LAN1, UniRef:UniRef90_A0A024LAN1
contig_1	ncRNA	44299	44448	+	GJIDJL_00040	SIB_RNA	Short Intergenic Abundant RNA	RFAM:RF00113, SO:0000655
contig_1	sorf	44374	44433	-	GJIDJL_00041	ibsD	Small toxic protein IbsD	GO:0016020, RefSeq:WP_001387081.1, SO:0001217, UniParc:UPI000199A54C, UniRef:UniRef100_C1P616, UniRef:UniRef50_C1P616, UniRef:UniRef90_C1P616
contig_1	cds	44672	46333	-	GJIDJL_00042	yqiK	Flotillin family inner membrane protein YqiK	COG:COG2268, COG:R, GO:0005829, GO:0005886, GO:0045121, RefSeq:WP_000341046.1, SO:0001217, UniParc:UPI00005AAA5C, UniRef:UniRef100_J7Q9S6, UniRef:UniRef50_P77306, UniRef:UniRef90_P77306
contig_1	cds	46360	46989	-	GJIDJL_00043	yqiJ	Inner membrane protein YqiJ	GO:0005886, GO:0006974, RefSeq:WP_000599947.1, SO:0001217, UniParc:UPI00005EFE6A, UniRef:UniRef100_J7R5X3, UniRef:UniRef50_P76657, UniRef:UniRef90_P76657
contig_1	cds	47258	47458	+	GJIDJL_00044	glgS	cell surface composition regulator GlgS	GO:1900191, GO:1902201, RefSeq:WP_000350095.1, SO:0001217, UniParc:UPI000012B5D7, UniRef:UniRef100_P26649, UniRef:UniRef50_P26649, UniRef:UniRef90_P26649
contig_1	cds	47501	48565	-	GJIDJL_00045	yqiI	Uncharacterized protein YqiI	GO:0007155, GO:0009289, GO:0051595, RefSeq:WP_001269793.1, SO:0001217, UniParc:UPI00005AAA59, UniRef:UniRef100_A0A061KTM3, UniRef:UniRef50_P76656, UniRef:UniRef90_P76656
contig_1	cds	48567	49316	-	GJIDJL_00046	yqiH	Uncharacterized fimbrial chaperone YqiH	GO:0006974, GO:0030288, GO:0061077, GO:0071555, RefSeq:WP_001387080.1, SO:0001217, UniParc:UPI0001887D7D, UniRef:UniRef100_B7LGY1, UniRef:UniRef50_P77616, UniRef:UniRef90_P77616
contig_1	cds	49332	51845	-	GJIDJL_00047	yqiG	Putative outer membrane usher protein YqiG	GO:0009279, GO:0009297, GO:0015473, KEGG:K12518, SO:0001217, UniParc:UPI0001887D7C, UniRef:UniRef100_A0A2H3M0L9, UniRef:UniRef50_P76655, UniRef:UniRef90_P76655
contig_1	cds	51896	52447	-	GJIDJL_00048		fimbrial-like protein	RefSeq:WP_001272149.1, SO:0001217, UniParc:UPI00015C4D79, UniRef:UniRef100_A0A066Q1I4, UniRef:UniRef50_P39834, UniRef:UniRef90_F5NZG4
contig_1	cds	52730	53020	-	GJIDJL_00049	ubiK	ubiquinone biosynthesis accessory factor UbiK	BlastRules:WP_133301121, GO:0005829, GO:0006744, GO:0016020, GO:0042802, GO:0110142, KEGG:K09806, RefSeq:WP_001297598.1, SO:0001217, UniParc:UPI00005EF104, UniRef:UniRef100_J7QHM1, UniRef:UniRef50_Q46868, UniRef:UniRef90_Q46868
contig_1	ncRNA-region	53142	53290	+			FMN riboswitch aptamer (RFN element)	RFAM:RF00050, SO:0000035
contig_1	cds	53394	54047	+	GJIDJL_00050	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	COG:COG0108, COG:H, EC:4.1.99.12, GO:0000287, GO:0005829, GO:0008686, GO:0009231, GO:0030145, RefSeq:WP_001076997.1, SO:0001217, UniParc:UPI0000111D53, UniRef:UniRef100_P0A7J0, UniRef:UniRef50_P0A7J0, UniRef:UniRef90_P0A7J0
contig_1	cds	54536	55309	-	GJIDJL_00051	zupT	zinc transporter ZupT	COG:COG0428, COG:P, GO:0005385, GO:0005886, GO:0046872, RefSeq:WP_001295627.1, SO:0001217, UniParc:UPI0000046C4F, UniRef:UniRef100_P0A8H3, UniRef:UniRef50_P0A8H3, UniRef:UniRef90_P0A8H3
contig_1	cds	55425	56240	+	GJIDJL_00052	ygiD	4,5-DOPA dioxygenase extradiol	EC:1.13.11.29, GO:0005737, GO:0008198, GO:0008270, GO:0050297, KEGG:K15777, SO:0001217, UniParc:UPI00015C4D76, UniRef:UniRef100_A0A099AXH0, UniRef:UniRef50_P24197, UniRef:UniRef90_P24197
contig_1	cds	56278	57438	-	GJIDJL_00053	gsp	Glutathionylspermidine synthase	COG:COG0754, COG:E, RefSeq:WP_000442859.1, SO:0001217, UniParc:UPI000188631B, UniRef:UniRef100_A0A0A8KN27, UniRef:UniRef50_P0ADT5, UniRef:UniRef90_A0A2B7LWE8
contig_1	cds	57444	58115	-	GJIDJL_00054	ygiB	DUF1190 domain-containing protein	COG:COG5463, COG:S, GO:0009279, GO:0044010, RefSeq:WP_000831543.1, SO:0001217, UniParc:UPI0000DB2BFF, UniRef:UniRef100_P0ADT2, UniRef:UniRef50_P0ADT2, UniRef:UniRef90_P0ADT2
contig_1	cds	58263	59744	-	GJIDJL_00055	tolC	outer membrane channel protein TolC	COG:COG1538, COG:M, GO:0005216, GO:0009279, GO:0009410, GO:0009636, GO:0014070, GO:0015125, GO:0015288, GO:0015562, GO:0015721, GO:0016020, GO:0030288, GO:0034220, GO:0042802, GO:0042930, GO:0042931, GO:0046677, GO:0055085, GO:0098567, GO:0140330, GO:1990196, GO:1990281, GO:1990961, RefSeq:WP_000735278.1, SO:0001217, UniParc:UPI0000683E8B, UniRef:UniRef100_P02930, UniRef:UniRef50_P02930, UniRef:UniRef90_P02930
contig_1	cds	59949	60578	+	GJIDJL_00056	nudF	ADP-ribose diphosphatase	COG:COG0494, COG:V, EC:3.6.1.13, GO:0005829, GO:0006753, GO:0016787, GO:0019144, GO:0019693, GO:0046872, GO:0047631, RefSeq:WP_000917117.1, SO:0001217, UniParc:UPI0000111831, UniRef:UniRef100_Q93K97, UniRef:UniRef50_Q93K97, UniRef:UniRef90_Q93K97
contig_1	cds	60579	61001	+	GJIDJL_00057	yqiB	DUF1249 domain-containing protein	COG:COG3151, COG:S, RefSeq:WP_000833393.1, SO:0001217, UniParc:UPI000013BF1A, UniRef:UniRef100_P0ADU7, UniRef:UniRef50_P0ADU7, UniRef:UniRef90_P0ADU7
contig_1	cds	61026	61853	+	GJIDJL_00058	cpdA	3',5'-cyclic-AMP phosphodiesterase	COG:COG1409, COG:T, EC:3.1.4.53, GO:0000166, GO:0004115, GO:0046872, RefSeq:WP_000444747.1, SO:0001217, UniParc:UPI000012D144, UniRef:UniRef100_P0AEW4, UniRef:UniRef50_P0AEW4, UniRef:UniRef90_P0AEW4
contig_1	cds	61853	62434	+	GJIDJL_00059	cpdA	3',5'-cyclic-AMP phosphodiesterase	COG:COG3150, COG:R, EC:3.1.-.-, EC:3.1.4.53, GO:0004115, GO:0052689, KEGG:K07000, RefSeq:WP_000105733.1, SO:0001217, UniParc:UPI000013BF18, UniRef:UniRef100_P0A8Z7, UniRef:UniRef50_P0A8Z7, UniRef:UniRef90_P0A8Z7
contig_1	cds	62463	64355	+	GJIDJL_00060	parE	DNA topoisomerase 4 subunit B	BlastRules:WP_000195318, COG:COG0187, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, GO:0007059, GO:0034335, GO:0046872, RefSeq:WP_000195296.1, SO:0001217, UniParc:UPI0000131347, UniRef:UniRef100_P20083, UniRef:UniRef50_P20083, UniRef:UniRef90_P20083
contig_1	cds	64403	64717	-	GJIDJL_00061	ygiN	putative quinol monooxygenase YgiN	COG:C, COG:COG1359, EC:1.-.-.-, GO:0005829, GO:0010447, GO:0016491, GO:0042803, RefSeq:WP_000958598.1, SO:0001217, UniParc:UPI000013B0C8, UniRef:UniRef100_P0ADU2, UniRef:UniRef50_P0ADU2, UniRef:UniRef90_P0ADU2
contig_1	cds	64748	65329	-	GJIDJL_00062	mdaB	NADPH:quinone oxidoreductase MdaB	BlastRules:WP_000065430, EC:1.6.5.10, GO:0005829, GO:0008753, GO:0050660, RefSeq:WP_000065430.1, SO:0001217, UniParc:UPI00000480D3, UniRef:UniRef100_P0AEY5, UniRef:UniRef50_P0AEY5, UniRef:UniRef90_P0AEY5
contig_1	cds	65648	65980	+	GJIDJL_00063	ygiZ	Inner membrane protein YgiZ	GO:0005886, RefSeq:WP_000912120.1, SO:0001217, UniParc:UPI00018260F8, UniRef:UniRef100_A0A066Q1K2, UniRef:UniRef50_Q46867, UniRef:UniRef90_Q46867
contig_1	cds	66026	67375	-	GJIDJL_00064	qseC	quorum sensing histidine kinase QseC	COG:COG0642, COG:T, EC:2.7.13.3, GO:0000155, GO:0000160, GO:0005524, GO:0005886, GO:0007165, GO:0036094, GO:2000145, RefSeq:WP_000673354.1, SO:0001217, UniParc:UPI00005EEE5D, UniRef:UniRef100_A0A066RJD1, UniRef:UniRef50_P40719, UniRef:UniRef90_P40719
contig_1	cds	67372	68031	-	GJIDJL_00065	qseB	Transcriptional regulatory protein QseB	RefSeq:WP_001221502.1, SO:0001217, UniParc:UPI0000132E70, UniRef:UniRef100_Q8XBS3, UniRef:UniRef90_P52076
contig_1	cds	68183	68575	+	GJIDJL_00066	ygiW	OB fold stress tolerance protein YgiW	BlastRules:WP_000712658, COG:COG3111, COG:S, GO:0030288, GO:0044011, GO:0070301, GO:0071276, RefSeq:WP_000712658.1, SO:0001217, UniParc:UPI000013B0D0, UniRef:UniRef100_P0ADU5, UniRef:UniRef50_P0ADU5, UniRef:UniRef90_P0ADU5
contig_1	cds	68628	69110	+	GJIDJL_00067	ygiV	putative transcriptional regulator YgiV	COG:COG3449, COG:L, GO:0045892, RefSeq:WP_000183494.1, SO:0001217, UniParc:UPI00005AAA4F, UniRef:UniRef100_J7R5Q3, UniRef:UniRef50_Q46866, UniRef:UniRef90_Q46866
contig_1	cds	69429	69518	+	GJIDJL_00068		(pseudo) hypothetical protein	SO:0001217, UniParc:UPI000232209C, UniRef:UniRef100_A0A0K3U889, UniRef:UniRef50_A0A0K3U889, UniRef:UniRef50_A0A376KL26, UniRef:UniRef90_A0A0K3U889, UniRef:UniRef90_UPI000A4183AB
contig_1	cds	69656	71914	+	GJIDJL_00069	parC	DNA topoisomerase IV subunit A ParC	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0005829, GO:0006265, GO:0007059, GO:0007062, GO:0009330, GO:0009340, GO:0019897, GO:0030541, GO:0034335, RefSeq:WP_001281881.1, SO:0001217, UniParc:UPI0000131335, UniRef:UniRef100_P0AFI2, UniRef:UniRef50_P0AFI2, UniRef:UniRef90_P0AFI2
contig_1	cds	72147	72884	+	GJIDJL_00070	plsC	1-acylglycerol-3-phosphate O-acyltransferase	COG:COG0204, COG:I, EC:2.3.1.51, GO:0003841, GO:0005886, GO:0006654, GO:0016024, RefSeq:WP_000965703.1, SO:0001217, UniParc:UPI0001887D70, UniRef:UniRef100_A0A2A3WU90, UniRef:UniRef50_P26647, UniRef:UniRef90_P26647
contig_1	cds	72959	74371	+	GJIDJL_00071	ftsP	cell division protein FtsP	COG:COG2132, COG:DPM, GO:0005507, GO:0006950, GO:0006979, GO:0010212, GO:0016491, GO:0030288, GO:0032153, GO:0043093, GO:0051301, KEGG:K04753, RefSeq:WP_000059395.1, SO:0001217, UniParc:UPI000000E5EF, UniRef:UniRef100_C3SUI2, UniRef:UniRef50_P26648, UniRef:UniRef90_P26648
contig_1	cds	74482	76701	+	GJIDJL_00072	ygiQ	YgiQ family radical SAM protein	COG:COG1032, COG:R, GO:0003824, GO:0005506, GO:0051539, GO:1904047, RefSeq:WP_000095187.1, SO:0001217, UniParc:UPI00003B25F6, UniRef:UniRef100_Q46861, UniRef:UniRef50_Q46861, UniRef:UniRef90_Q46861
contig_1	cds	76744	77001	-	GJIDJL_00073	yqhH	lipoprotein YqhH	COG:COG4238, COG:M, GO:0009279, RefSeq:WP_000848528.1, SO:0001217, UniParc:UPI000013BF0F, UniRef:UniRef100_P65298, UniRef:UniRef50_P65298, UniRef:UniRef90_P65298
contig_1	cds	77052	77978	-	GJIDJL_00074	yqhG	Uncharacterized protein YqhG	RefSeq:WP_000691598.1, SO:0001217, UniParc:UPI00005EEE5F, UniRef:UniRef100_E2D2R4, UniRef:UniRef50_Q46858, UniRef:UniRef90_Q46858
contig_1	cds	78178	79005	-	GJIDJL_00075	dkgA	2,5-didehydrogluconate reductase DkgA	COG:COG0656, COG:Q, EC:1.1.1.346, GO:0004033, GO:0005737, GO:0019853, GO:0050580, RefSeq:WP_000013149.1, SO:0001217, UniParc:UPI0000129445, UniRef:UniRef100_Q46857, UniRef:UniRef50_Q46857, UniRef:UniRef90_Q46857
contig_1	ncRNA	79044	79107	-	GJIDJL_00076	ES173	ES173 sRNA	RFAM:RF02753, SO:0000655
